 99502.881530848 13     24374438.079      3689235    8  0  47
 99502.881530848 16     24615101.925      3861455 1172  0  46
 99502.881530848 20     23902293.282      2146813 1457  0  49
 99504.009959001 13     24380748.426      3722397  472  0  47
 99504.009959001 16     24621985.456      3897626 1831  0  47
 99504.009959001 20     23909465.115      2184503  149  0  50
 99505.010000057 13     24386341.012      3751787 1224  0  48
 99505.010000057 16     24628084.731      3929677  604  0  46
 99505.010000057 20     23915819.604      2217895  797  0  50
 99506.010019607 13     24391933.130      3781175  262  0  48
 99506.010019607 16     24634181.939      3961721  707  0  45
 99506.010019607 20     23922172.382      2251279 1715  0  50
 99507.010041112 13     24397524.981      3810560  261  0  48
 99507.010041112 16     24640278.505      3993759   34  0  45
 99507.010041112 20     23928523.643      2284658 1941  0  50
 99508.010060663 13     24403116.247      3839942  878  0  48
 99508.010060663 16     24646373.723      4025790  731  0  45
 99508.010060663 20     23934875.405      2318033  349  0  50
 99509.010080213 13     24408706.937      3869321  667  0  48
 99509.010080213 16     24652467.378      4057815  736  0  44
 99509.010080213 20     23941225.999      2351402 1556  0  50
 99510.010099763 13     24414296.491      3898695 1551  0  48
 99510.010099763 16     24658560.736      4089834  603  0  44
 99510.010099763 20     23947575.605      2384767 1856  0  51
 99511.010119314 13     24419885.074      3928065  946  0  48
 99511.010119314 16     24664652.362      4121847  277  0  44
 99511.010119314 20     23953924.545      2418130 1397  0  50
 99512.010138864 13     24425473.378      3957429 1164  1  48
 99512.010138864 16     24670743.262      4153853 1070  1  44
 99513.010158414 13     24431059.690      3986786 1972  1  48
 99513.010158414 16     24676832.592      4185854  613  1  45
 99513.010158414 20     23966619.942      2484853  695  1  42
 99514.010179920 13     24436644.822      4016138  325  0  48
 99514.010179920 16     24682921.255      4217849 1408  0  46
 99514.010179920 20     23972968.328      2518210  408  1  46
 99515.010199470 13     24442229.130      4045483  295  0  48
 99515.010199470 16     24689009.216      4249839 1038  0  46
 99515.010199470 20     23979314.968      2551564 1333  0  48
 99516.010219020 13     24447812.424      4074820 1887  0  48
 99516.010219020 16     24695095.571      4281823 1826  0  46
 99516.010219020 20     23985661.269      2584916 1934  0  49
 99517.010238571 13     24453393.725      4104150 1747  0  48
 99517.010238571 23     23417022.410      1897859 1438  0  50
 99517.010238571 16     24701181.122      4313804  111  0  46
 99517.010238571 20     23992007.570      2618267 1498  0  51
 99519.010277671 13     24464551.740      4162785  240  1  48
 99519.010277671 23     23428666.699      1959051 1242  0  49
 99519.010277671 16     24713350.979      4377754  924  0  45
 99519.010277671 20     24004699.100      2684963  615  0  51
 99520.010297222 13     24470128.463      4192089 1765  0  48
 99520.010297222 23     23434487.052      1989638 1837  0  49
 99520.010297222 16     24719435.228      4409726  557  0  45
 99520.010297222 20     24011044.074      2718307 1771  0  50
 99521.010316772 13     24475703.495      4221386 1752  1  48
 99521.010316772 23     23440307.044      2020221  576  0  49
 99521.010316772 16     24725519.242      4441696 1742  0  46
 99521.010316772 20     24017388.287      2751649 1152  0  50
 99522.010336322 13     24481276.996      4250676 1128  0  48
 99522.010336322 23     23446126.175      2050799 1062  0  49
 99522.010336322 16     24731602.345      4473667 1094  0  46
 99522.010336322 20     24023731.710      2784985 2008  0  49
 99523.010355873 13     24486848.942      4279959 1187  0  47
 99523.010355873 23     23451944.466      2081373 1465  0  49
 99523.010355873 16     24737685.092      4505637 1735  0  46
 99523.010355873 20     24030074.060      2818316    7  0  49
 99524.010375423 13     24492420.064      4309237 1858  0  47
 99524.010375423 23     23457762.318      2111945  466  0  50
 99524.010375423 16     24743768.824      4537608  919  0  46
 99524.010375423 20     24036415.368      2851639  112  0  49
 99525.010394973 13     24497990.472      4338512 1750  0  47
 99525.010394973 23     23463579.589      2142514 1679  0  50
 99525.010394973 16     24749852.100      4569579  591  0  47
 99525.010394973 20     24042755.507      2884953 1435  0  49
 99526.010416479 13     24503560.897      4367785 1297  0  47
 99526.010416479 23     23469396.554      2173083  362  0  51
 99526.010416479 16     24755936.301      4601550  208  0  47
 99526.010416479 20     24049094.245      2918258 1493  0  49
 99527.010436029 13     24509131.283      4397055 1188  0  48
 99527.010436029 23     23475213.053      2203649  169  0  51
 99527.010436029 16     24762019.944      4633519  230  0  47
 99527.010436029 20     24055431.564      2951556  621  0  49
 99528.010455579 13     24514699.862      4426320  337  0  48
 99528.010455579 23     23481028.701      2234209 1572  0  51
 99528.010455579 16     24768103.187      4665483  786  0  47
 99528.010455579 20     24061767.896      2984850 1162  0  49
 99529.010475130 13     24520267.888      4455578 1709  0  48
 99529.010475130 23     23486843.225      2264764 1121  0  51
 99529.010475130 16     24774184.714      4697442   47  0  47
 99529.010475130 20     24068102.258      3018142  771  0  48
 99530.010494680 13     24525834.200      4484830 1543  0  48
 99530.010494680 23     23492656.722      2295312  863  0  51
 99530.010494680 16     24780264.758      4729393 2042  0  47
 99530.010494680 20     24074436.476      3051432  619  0  48
 99531.010514230 13     24531399.707      4514076 1143  0  49
 99531.010514230 23     23498468.502      2325854  583  0  51
 99531.010514230 16     24786343.638      4761340  471  0  47
 99531.010514230 20     24080770.605      3084720 1288  0  48
 99532.010533781 13     24536963.674      4543316 1086  0  49
 99532.010533781 23     23504279.494      2356390 1030  0  52
 99532.010533781 16     24792421.729      4793281  399  0  46
 99532.010533781 20     24087104.118      3118007  461  0  48
 99533.010553331 13     24542526.797      4572550 1931  0  49
 99533.010553331 23     23510089.260      2386921  826  0  51
 99533.010553331 16     24798499.350      4825216 1382  1  46
 99533.010553331 20     24093437.898      3151292  443  0  48
 99534.010572882 13     24548088.750      4601779  412  0  49
 99534.010572882 23     23515897.707      2417445 1536  0  51
 99534.010572882 16     24804575.670      4857146  144  0  47
 99534.010572882 20     24099771.566      3184573 2019  0  48
 99535.010594387 13     24553649.363      4631002  617  0  49
 99535.010594387 23     23521705.109      2447964 2013  0  51
 99535.010594387 16     24810650.980      4889070  334  0  47
 99535.010594387 20     24106104.443      3217853  206  0  48
 99536.010613937 13     24559209.705      4660220  435  0  49
 99536.010613937 23     23527511.790      2478478 1891  0  51
 99536.010613937 16     24816724.749      4920989  331  0  47
 99536.010613937 20     24112436.871      3251129  995  0  48
 99537.010633488 13     24564768.980      4689432 1843  0  49
 99537.010633488 23     23533317.316      2508987 1882  0  51
 99537.010633488 20     24118768.497      3284402  825  0  48
 99538.010653038 13     24570326.955      4718640 1288  0  49
 99538.010653038 23     23539121.825      2539491 1941  0  51
 99538.010653038 16     24828864.111      4984815   46  1  37
 99538.010653038 20     24125099.341      3317671 1209  0  48
 99539.010672588 13     24575884.241      4747843 1255  0  49
 99539.010672588 23     23544925.787      2569991  456  0  51
 99539.010672588 16     24834936.614      5016720  461  0  42
 99539.010672588 20     24131429.847      3350937  238  0  48
 99540.010692139 13     24581440.540      4777041 1602  0  49
 99540.010692139 23     23550728.637      2600485 1597  0  51
 99540.010692139 16     24841008.369      5048621 1021  1  43
 99540.010692139 20     24137759.438      3384198 1978  0  48
 99541.010711689 13     24586996.091      4806234 1064  0  49
 99541.010711689 23     23556530.829      2630975  769  0  51
 99541.010711689 20     24144087.974      3417456 1591  0  48
 99542.010731239 13     24592549.992      4835422  713  0  49
 99542.010731239 23     23562332.089      2661460  925  0  51
 99542.010731239 16     24853151.324      5112427 1832  1  43
 99542.010731239 20     24150415.617      3450710 1316  0  48
 99543.010750790 13     24598103.128      4864606  319  0  49
 99543.010750790 23     23568132.555      2691941  723  0  51
